tree_id,accession_number,common_name,scientific_name,additional_taxonomy,dbh,quantity,latitude,longitude,source,community_tag,memorial,age_class,condition_class,date_planted,date_inventoried,tree_asset_value
722,622-2022 U,Serviceberry,Amelanchier sp.,,"1,1,1,1",,41.83607638,-87.62696627,Unknown,,,Young,Good,,,86.16
723,623-2022 U,Ginkgo,Ginkgo biloba,,18,,41.83609218,-87.62693715,Unknown,,,Semi- mature,Good,,,5341.14
724,624-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,22,,41.83636073,-87.62696597,Unknown,,,Semi- mature,Good,,,7446.82
726,626-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,23,,41.836348949,-87.627491102,Unknown,,,Semi- mature,Good,,,8139.19
727,627-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,24,,41.836347774,-87.627722675,Unknown,,,Semi- mature,Good,,,8862.34
728,628-2022 U,Maple-Silver,Acer saccharinum,,17,,41.836260042,-87.627806603,Unknown,,,Semi- mature,Good,,,4446.55
729,629-2022 U,Catalpa-Northern,Catalpa speciosa,,5,,41.836089125,-87.627785464,Unknown,,,Young,Good,,,538.51
730,630-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,25,,41.835952115,-87.627414798,Unknown,,,Mature,Fair,,,6868.75
731,631-2022 U,Walnut-Black,Juglans nigra,,31,,41.8358628,-87.62750718,Unknown,,,Mature,Good,,,14491.55
732,632-2022 U,Hawthorn,Crataegus sp.,,"11,10,9",,41.835580223,-87.627508932,Unknown,,,Mature,Good,,,6505.2
734,634-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,7,,41.835817991,-87.62779327,Unknown,,,Semi- mature,Fair,,,753.91
735,635-2022 U,Hawthorn,Crataegus sp.,,"10,9,7,6",,41.83590812,-87.62772625,Unknown,,,Mature,Fair,,,4092.68
736,636-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,31,,41.83651019,-87.62727943,Unknown,,,Mature,Good,,,20288.18
737,637-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,22,,41.83655255,-87.62698647,Unknown,,,Semi- mature,Fair,,,7446.82
738,638-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,29,,41.83663204,-87.62696825,Unknown,,,Mature,Fair,,,12939.63
739,639-2022 U,Hackberry,Celtis occidentalis,,12,,41.83646365,-87.62780712,Unknown,,,Semi- mature,Good,,,3101.82
740,640-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,11,,41.83656581,-87.62782342,Unknown,,,Semi- mature,Fair,,,1861.71
741,641-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,12,,41.836659848,-87.627762312,Unknown,,,Semi- mature,Good,,,3101.82
742,642-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,11,,41.836760168,-87.627799249,Unknown,,,Semi- mature,Good,,,2606.39
743,643-2022 U,Maple-Silver,Acer saccharinum,,24,,41.83666884,-87.62755047,Unknown,,,Mature,Good,,,12407.27
744,644-2022 U,Elm-Siberian,Ulmus pumila,,38,,41.836971256,-87.62780548,Unknown,,,Mature,Fair,,,20828.14
745,645-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,28,,41.837112304,-87.62775586,Unknown,,,Mature,Good,,,16887.67
746,646-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,25,,41.83714853,-87.62767287,Unknown,,,Mature,Fair,,,9616.25
747,647-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,25,,41.83717019,-87.62757295,Unknown,,,Mature,Fair,,,9616.25
748,648-2022 U,Maple-Freeman's,Acer x freemanii,,20,,41.83722495,-87.627776666,Unknown,,,Semi- mature,Good,,,8616.16
749,649-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,25,,41.83732255,-87.62753946,Unknown,,,Semi- mature,Good,,,13462.75
750,650-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,29,,41.83761348,-87.62759758,Unknown,,,Mature,Good,,,18115.48
751,651-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,28,,41.83758119,-87.62774056,Unknown,,,Mature,Good,,,16887.67
752,652-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,25,,41.83770666,-87.62776195,Unknown,,,Mature,Good,,,9616.25
753,653-2022 U,Catalpa-Northern,Catalpa speciosa,,10,,41.837731188,-87.627056893,Unknown,,,Semi- mature,Fair,,,1099.0
754,654-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,7,,41.83741439,-87.62688747,Unknown,,,Semi- mature,Good,,,452.35
755,655-2022 U,Tuliptree,Liriodendron tulipifera,,8,,41.8372607,-87.62690501,Unknown,,,Semi- mature,Good,,,590.82
756,656-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,9,,41.837069178,-87.626916029,Unknown,,,Semi- mature,Good,,,747.76
757,657-2022 U,Tuliptree,Liriodendron tulipifera,,8,,41.83697124,-87.62694432,Unknown,,,Semi- mature,Good,,,590.82
758,658-2022 U,Maple-Red,Acer rubrum,,11,,41.83677013,-87.62688508,Unknown,,,Semi- mature,Fair,,,1329.79
759,659-2022 U,Hackberry,Celtis occidentalis,,9,,41.83670084,-87.62682916,Unknown,,,Semi- mature,Good,,,1744.77
760,660-2022 U,Hackberry,Celtis occidentalis,,9,,41.83671094,-87.62681977,Unknown,,,Semi- mature,Good,,,1744.77
761,661-2022 U,Ash-Green,Fraxinus pennsylvanica,,13,,41.83675587,-87.6268543,Unknown,,,Semi- mature,Good,,,2600.23
762,662-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,12,,41.83700041,-87.62692639,Unknown,,,Semi- mature,Good,,,3101.82
763,663-2022 U,Catalpa-Northern,Catalpa speciosa,,13,,41.83684648,-87.62684902,Unknown,,,Semi- mature,Good,,,2600.23
764,664-2022 U,Ginkgo,Ginkgo biloba,,6,,41.83693746,-87.62692848,Unknown,,,Semi- mature,Good,,,830.84
765,665-2022 U,Plum-Purple Leaf,Prunus cerasifera,,8,,41.83704548,-87.62685355,Unknown,,,Semi- mature,Good,,,1378.59
766,666-2022 U,Elm-American,Ulmus americana,,15,,41.83740526,-87.62679756,Unknown,,,Semi- mature,Fair,,,2472.75
767,667-2022 U,Ash-Green,Fraxinus pennsylvanica,,18,,41.83747433,-87.62688346,Unknown,,,Semi- mature,Fair,,,4985.06
768,668-2022 U,Ash-Green,Fraxinus pennsylvanica,,15,,41.83760697,-87.62686366,Unknown,,,Semi- mature,Fair,,,2472.75
769,669-2022 U,Ash-Green,Fraxinus pennsylvanica,,17,,41.83775398,-87.62688515,Unknown,,,Semi- mature,Fair,,,3176.11
770,670-2022 U,Ash-Green,Fraxinus pennsylvanica,,15,,41.83780203,-87.62685647,Unknown,,,Semi- mature,Fair,,,2472.75
771,671-2022 U,Catalpa-Northern,Catalpa speciosa,,12,,41.83783283,-87.62688616,Unknown,,,Semi- mature,Good,,,2215.58
772,672-2022 U,Catalpa-Northern,Catalpa speciosa,,12,,41.83791101,-87.62690171,Unknown,,,Semi- mature,Good,,,2215.58
773,673-2022 U,Oak-Shingle,Quercus imbricaria,,10,,41.837979086,-87.626824551,Unknown,,,Semi- mature,Fair,,,1099.0
774,674-2022 U,Ash-Green,Fraxinus pennsylvanica,,16,,41.838024993,-87.626849539,Unknown,,,Semi- mature,Fair,,,2813.44
775,675-2022 U,Ash-Green,Fraxinus pennsylvanica,,16,,41.83814018,-87.626854809,Unknown,,,Semi- mature,Fair,,,2813.44
776,676-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,20,,41.838176132,-87.626977836,Unknown,,,Semi- mature,Fair,,,6154.4
777,677-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,16,,41.83818117,-87.62725548,Unknown,,,Semi- mature,Fair,,,2813.44
778,678-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,18,,41.8381921,-87.62740475,Unknown,,,Semi- mature,Fair,,,3560.76
779,679-2022 U,Hornbeam-American,Carpinus caroliniana,,3,,41.838122797,-87.62778436,Unknown,,,Young,Good,,,193.86
780,680-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,28,,41.83849242,-87.62802643,Unknown,,,Mature,Good,,,16887.67
781,681-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,27,,41.83862068,-87.62805705,Unknown,,,Mature,Good,,,11216.39
782,682-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,22,,41.83871163,-87.62804963,Unknown,,,Semi- mature,Fair,,,7446.82
783,683-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,27,,41.83876942,-87.62805603,Unknown,,,Mature,Fair,,,8011.71
784,684-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,21,,41.83879715,-87.6280553,Unknown,,,Semi- mature,Good,,,6785.23
785,685-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,21,,41.83885898,-87.62806703,Unknown,,,Semi- mature,Fair,,,4846.59
786,686-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,17,,41.83886993,-87.62799217,Unknown,,,Semi- mature,Fair,,,4446.55
787,687-2022 U,Maple-Silver,Acer saccharinum,,21,,41.838926,-87.62787213,Unknown,,,Semi- mature,Good,,,6785.23
788,688-2022 U,Hawthorn,Crataegus sp.,,4,,41.83894802,-87.62781155,Unknown,,,Semi- mature,Fair,,,246.18
789,689-2022 U,Hawthorn,Crataegus sp.,,"8,7",,41.83894727,-87.62779613,Unknown,,,Semi- mature,Fair,,,1241.87
790,690-2022 U,Maple-Silver,Acer saccharinum,,"17,14,11",,41.83911912,-87.627915,Unknown,,,Mature,Fair,,,6659.94
791,691-2022 U,Maple-Silver,Acer saccharinum,,32,,41.839137,-87.62797322,Unknown,,,Mature,Fair,,,15436.18
792,692-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,17,,41.83908742,-87.62798733,Unknown,,,Semi- mature,Fair,,,4446.55
793,693-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,15,,41.83904268,-87.62799833,Unknown,,,Semi- mature,Fair,,,3461.85
794,694-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,21,,41.8390272,-87.62797415,Unknown,,,Semi- mature,Fair,,,4846.59
795,695-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,6,,41.8390187,-87.62800238,Unknown,,,Semi- mature,Good,,,775.45
796,696-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,17,,41.83898337,-87.6280072,Unknown,,,Semi- mature,Fair,,,4446.55
797,697-2022 U,Sycamore-American,Platanus occidentalis,,34,,41.83932922,-87.62756625,Unknown,,,Mature,Good,,,24200.43
798,698-2022 U,Walnut-Black,Juglans nigra,,23,,41.83926697,-87.6275403,Unknown,,,Semi- mature,Fair,,,8139.19
799,699-2022 U,Walnut-Black,Juglans nigra,,19,,41.83918333,-87.62754322,Unknown,,,Semi- mature,Good,,,7776.08
800,700-2022 U,Walnut-Black,Juglans nigra,,27,,41.83918658,-87.62748042,Unknown,,,Mature,Good,,,15702.95
801,701-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,3,,41.837445844,-87.627844958,Unknown,,,Young,Good,,,193.86
802,702-2022 U,Hawthorn,Crataegus sp.,,6,,41.837510045,-87.627733807,Unknown,,,Semi- mature,Good,,,775.45
804,704-2022 U,Hackberry,Celtis occidentalis,,3,,41.837418109,-87.62758007,Unknown,,,Young,Good,,,193.86
805,705-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,13,,41.83710833,-87.626797478,Unknown,,,Semi- mature,Good,,,3640.33
806,706-2022 U,Catalpa,Catalpa sp.,,13,,41.837221367,-87.626834146,Unknown,,,Semi- mature,Good,,,3640.33
807,707-2022 U,Catalpa,Catalpa sp.,,8,,41.837241086,-87.626801922,Unknown,,,Semi- mature,Good,,,1378.59
808,708-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,14,,41.837346082,-87.626827321,Unknown,,,Semi- mature,Good,,,4221.92
809,709-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,12,,41.837415134,-87.626823657,Unknown,,,Semi- mature,Good,,,3101.82
810,710-2022 U,Oak-Bur,Quercus macrocarpa,,9,,41.837530205,-87.626820415,Unknown,,,Semi- mature,Good,,,2243.28
811,711-2022 U,Ash-White,Fraxinus americana,,11,,41.838219945,-87.627119259,Unknown,,,Semi- mature,Good,,,1117.02
813,713-2022 U,Ash-White,Fraxinus americana,,18,,41.838217787,-87.627570613,Unknown,,,Semi- mature,Good,,,2991.04
814,714-2022 U,Ash-White,Fraxinus americana,,15,,41.838221189,-87.627765829,Unknown,,,Semi- mature,Good,,,2077.11
815,715-2022 U,Tuliptree,Liriodendron tulipifera,,10,,41.838379478,-87.629371704,Unknown,,,Semi- mature,Good,,,923.16
816,716-2022 U,Tuliptree,Liriodendron tulipifera,,9,,41.838362224,-87.629267281,Unknown,,,Semi- mature,Good,,,747.76
817,717-2022 U,Tuliptree,Liriodendron tulipifera,,10,,41.838366926,-87.62917075,Unknown,,,Semi- mature,Good,,,923.16
818,718-2022 U,Tuliptree,Liriodendron tulipifera,,10,,41.838369262,-87.629059977,Unknown,,,Semi- mature,Good,,,923.16
819,719-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,21,,41.838518946,-87.627856361,Unknown,,,Mature,Good,,,9499.32
820,720-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,23,,41.838413205,-87.627787603,Unknown,,,Mature,Good,,,4883.52
821,721-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,24,,41.838457578,-87.627680125,Unknown,,,Mature,Good,,,5317.4
822,722-2022 U,Ash-White,Fraxinus americana,,4,,41.838406829,-87.627523712,Unknown,,,Young,Good,,,344.65
823,723-2022 U,Hawthorn,Crataegus sp.,,4,,41.838508518,-87.627592366,Unknown,,,Young,Good,,,344.65
824,724-2022 U,Euonymus-BurningBush,Euonymus alatus,,"2,2,2,2,2",,41.838557824,-87.627523241,Unknown,,,Semi- mature,Good,,,1230.88
825,725-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,28,,41.838540876,-87.627460861,Unknown,,,Mature,Good,,,12062.62
826,726-2022 U,Hawthorn,Crataegus sp.,,"9,7,6,4",,41.838545109,-87.627332601,Unknown,,,Semi- mature,Good,,,2800.25
827,727-2022 U,Hawthorn,Crataegus sp.,,"7,7,5",,41.838537472,-87.627277514,Unknown,,,Semi- mature,Good,,,1135.49
828,728-2022 U,Hackberry,Celtis occidentalis,,5,,41.838513623,-87.627232682,Unknown,,Charles R. Bauer,Semi- mature,Good,,,538.51
830,730-2022 U,Ash-White,Fraxinus americana,,6,,41.838429468,-87.627168076,Unknown,,,Semi- mature,Good,,,775.45
831,731-2022 U,Hackberry,Celtis occidentalis,,4,,41.838401327,-87.62709156,Unknown,,,Young,Good,,,344.65
832,732-2022 U,Ash-White,Fraxinus americana,,23,,41.838442019,-87.626938621,Unknown,,,Mature,Good,,,4883.52
833,733-2022 U,Hawthorn,Crataegus sp.,,"10,8",,41.838565554,-87.627097964,Unknown,,,Semi- mature,Good,,,1513.98
834,734-2022 U,Hawthorn,Crataegus sp.,,"9,9,8",,41.838571831,-87.627066544,Unknown,,,Semi- mature,Good,,,4868.13
835,735-2022 U,Walnut-Black,Juglans nigra,,33,,41.83917103,-87.62739883,Unknown,,,Mature,Good,,,22914.73
836,736-2022 U,Hackberry,Celtis occidentalis,,16,,41.83936472,-87.6272729,Unknown,,,Semi- mature,Good,,,5514.34
837,737-2022 U,Redbud-Eastern,Cercis canadensis,,"12,11",,41.83936702,-87.62723202,Unknown,,,Semi- mature,Good,,,5708.21
838,738-2022 U,Walnut-Black,Juglans nigra,,24,,41.83920928,-87.62723188,Unknown,,,Mature,Good,,,12407.27
839,739-2022 U,Walnut-Black,Juglans nigra,,15,,41.83918633,-87.62719588,Unknown,,,Semi- mature,Fair,,,3461.85
840,740-2022 U,Walnut-Black,Juglans nigra,,32,,41.83916688,-87.62710723,Unknown,,,Mature,Good,,,21610.65
841,741-2022 U,Hawthorn,Crataegus sp.,,"9,7",,41.838549139,-87.626985685,Unknown,,,Semi- mature,Good,,,2000.18
842,742-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,13,,41.838677056,-87.626879044,Unknown,,,Semi- mature,Good,,,2600.23
843,743-2022 U,Catalpa-Northern,Catalpa speciosa,,14,,41.838707743,-87.626874864,Unknown,,,Semi- mature,Good,,,4221.92
844,744-2022 U,Oak-Shingle,Quercus imbricaria,,10,,41.838737215,-87.6268451,Unknown,,,Semi- mature,Good,,,1538.6
845,745-2022 U,Oak-Shingle,Quercus imbricaria,,4,,41.839241307,-87.626847841,Unknown,,,Young,Fair,,,246.18
846,746-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,7,,41.839261177,-87.626911486,Unknown,,,Semi- mature,Good,,,1055.48
847,747-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,10,,41.839317434,-87.626851587,Unknown,,,Semi- mature,Fair,,,1099.0
848,748-2022 U,Ash-White,Fraxinus americana,,12,,41.839473155,-87.626974763,Unknown,,,Semi- mature,Fair,,,949.54
849,749-2022 U,Ash-White,Fraxinus americana,,9,,41.83944897,-87.627023315,Unknown,,,Semi- mature,Fair,,,534.11
850,750-2022 U,Mulberry-White,Morus alba,,"20,16",,41.839486894,-87.627544031,Unknown,,,Mature,Fair,,,4325.66
851,751-2022 U,Mulberry-White,Morus alba,,15,,41.83947413,-87.627557926,Unknown,,,Semi- mature,Fair,,,1483.65
852,752-2022 U,Maple-Silver,Acer saccharinum,,16,,41.839488346,-87.627669559,Unknown,,,Mature,Fair,,,1688.06
853,753-2022 U,Mulberry-White,Morus alba,,18,,41.839468851,-87.627693658,Unknown,,,Mature,Fair,,,2136.46
854,754-2022 U,Maple-Silver,Acer saccharinum,,"13,11",,41.839490787,-87.627790476,Unknown,,,Mature,Fair,,,1912.26
855,755-2022 U,Mulberry-White,Morus alba,,17,,41.839477136,-87.627756311,Unknown,,,Mature,Fair,,,1905.67
856,756-2022 U,Elm,Ulmus sp.,,12,,41.839433649,-87.62776851,Unknown,,,Semi- mature,Fair,,,2215.58
857,757-2022 U,Elm,Ulmus sp.,,11,,41.839431322,-87.627834291,Unknown,,,Semi- mature,Fair,,,797.87
858,758-2022 U,Honeylocust-Common,Gleditsia triacanthos,,7,,41.839467383,-87.627860452,Unknown,,,Semi- mature,Fair,,,323.11
859,759-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,25,,41.839488958,-87.627888349,Unknown,,,Mature,Good,,,5769.75
860,760-2022 U,Maple-Silver,Acer saccharinum,,"15,13,12",,41.839473119,-87.628005134,Unknown,,,Mature,Fair,,,3547.57
861,761-2022 U,Mulberry-White,Morus alba,,"15,15",,41.839452817,-87.628239593,Unknown,,,Mature,Good,,,4154.22
862,762-2022 U,Ash-White,Fraxinus americana,,21,,41.838032193,-87.626493517,Unknown,,,Mature,Fair,,,4846.59
863,763-2022 U,Oak-Bur,Quercus macrocarpa,,9,,41.83795742,-87.626532754,Unknown,,,Semi- mature,Good,,,2243.28
864,764-2022 U,Ash-White,Fraxinus americana,,15,,41.837926888,-87.626485744,Unknown,,,Semi- mature,Fair,,,2472.75
865,765-2022 U,Ash-White,Fraxinus americana,,12,,41.83783821,-87.626484609,Unknown,,,Semi- mature,Fair,,,2215.58
866,766-2022 U,Elm,Ulmus sp.,,17,,41.837775568,-87.626480818,Unknown,,,Semi- mature,Good,,,4446.55
867,767-2022 U,Ash-White,Fraxinus americana,,15,,41.837718581,-87.626483167,Unknown,,,Semi- mature,Fair,,,3461.85
868,768-2022 U,Oak-Shingle,Quercus imbricaria,,7,,41.837489371,-87.626522735,Unknown,,,Semi- mature,Good,,,1055.48
869,769-2022 U,Oak-Bur,Quercus macrocarpa,,8,,41.837449953,-87.626471575,Unknown,,,Semi- mature,Good,,,1772.47
870,770-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,8,,41.837417557,-87.626511228,Unknown,,,Semi- mature,Good,,,1378.59
871,771-2022 U,Oak-Shingle,Quercus imbricaria,,8,,41.83730904,-87.626472453,Unknown,,,Semi- mature,Good,,,1378.59
872,772-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,13,,41.837255612,-87.626467388,Unknown,,,Semi- mature,Fair,,,2600.23
873,773-2022 U,Catalpa-Northern,Catalpa speciosa,,7,,41.837207534,-87.626454637,Unknown,,,Semi- mature,Good,,,1055.48
874,774-2022 U,Catalpa-Northern,Catalpa speciosa,,7,,41.837076689,-87.626513091,Unknown,,,Semi- mature,Good,,,1055.48
875,775-2022 U,Catalpa-Northern,Catalpa speciosa,,8,,41.836889082,-87.626503837,Unknown,,,Semi- mature,Good,,,1378.59
876,776-2022 U,Oak-Shingle,Quercus imbricaria,,8,,41.83669882,-87.626448376,Unknown,,,Semi- mature,Good,,,1378.59
877,777-2022 U,Oak-Shingle,Quercus imbricaria,,3,,41.836357895,-87.626335995,Unknown,,,Young,Good,,,193.86
878,778-2022 U,Locust-Black,Robinia pseudoacacia,Purple Robe',3,,41.835895271,-87.626292382,Unknown,,,Young,Poor,,,83.08
880,780-2022 U,Locust-Black,Robinia pseudoacacia,Purple Robe',4,,41.835900078,-87.626351246,Unknown,,,Young,Good,,,344.65
881,781-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,12,,41.835658101,-87.626338294,Unknown,,,Semi- mature,Good,,,3101.82
882,782-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,11,,41.835603715,-87.626331613,Unknown,,,Semi- mature,Good,,,2606.39
883,783-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,12,,41.835548283,-87.626329295,Unknown,,,Semi- mature,Good,,,3101.82
884,784-2022 U,Tuliptree,Liriodendron tulipifera,,4,,41.835006227,-87.626328597,Unknown,,,Young,Fair,,,246.18
885,785-2022 U,Tuliptree,Liriodendron tulipifera,,4,,41.835013179,-87.626208487,Unknown,,,Young,Good,,,344.65
886,786-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,8,,41.834941639,-87.626193882,Unknown,,,Semi- mature,Good,,,1378.59
887,787-2022 U,Kentucky Coffeetree,Gymnocladus dioicus,,9,,41.834975205,-87.626274583,Unknown,,,Semi- mature,Good,,,1744.77
888,788-2022 U,Ash-White,Fraxinus americana,,12,,41.834901382,-87.626324852,Unknown,,,Semi- mature,Fair,,,2215.58
889,789-2022 U,Ash-White,Fraxinus americana,,13,,41.834858002,-87.626311621,Unknown,,,Semi- mature,Fair,,,2600.23
890,790-2022 U,Tuliptree,Liriodendron tulipifera,,4,,41.834887892,-87.626196003,Unknown,,,Young,Good,,,344.65
891,791-2022 U,Catalpa-Northern,Catalpa speciosa,,4,,41.834824327,-87.626202627,Unknown,,,Young,Good,,,344.65
892,792-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,13,,41.834828194,-87.62615093,Unknown,,,Semi- mature,Good,,,3640.33
893,793-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,10,,41.834785401,-87.626085202,Unknown,,,Semi- mature,Good,,,2154.04
894,794-2022 U,Hawthorn,Crataegus sp.,,6,,41.834545072,-87.626131866,Unknown,,,Semi- mature,Good,,,2326.36
895,795-2022 U,Hawthorn,Crataegus sp.,,6,,41.834551375,-87.626172713,Unknown,,,Semi- mature,Good,,,2326.36
896,796-2022 U,Hawthorn,Crataegus sp.,,6,,41.834547417,-87.626211722,Unknown,,,Semi- mature,Good,,,2326.36
897,797-2022 U,Hawthorn,Crataegus sp.,,6,,41.834542595,-87.626249299,Unknown,,,Semi- mature,Good,,,2326.36
898,798-2022 U,Hawthorn,Crataegus sp.,,6,,41.834537298,-87.626301477,Unknown,,,Semi- mature,Good,,,2326.36
899,799-2022 U,Common Baldcypress,Taxodium distichum,,15,,41.834501887,-87.626163042,Unknown,,,Mature,Good,,,2077.11
900,800-2022 U,Common Baldcypress,Taxodium distichum,,11,,41.834496761,-87.626207195,Unknown,,,Mature,Good,,,1117.02
901,801-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,23,,41.837842041,-87.628311915,Unknown,,,Semi- mature,Good,,,11394.87
902,802-2022 U,Honeylocust-Thornless Common,Gleditsia triacanthos var. inermis,,27,,41.837954392,-87.628221849,Unknown,,,Mature,Good,,,15702.95
903,803-2022 U,Crabapple,Malus sp.,,"5,5,3,3,3,3",,41.837907375,-87.628069629,Unknown,,,Semi- mature,Good,,,1852.47
904,804-2022 U,Elm-American,Ulmus americana,,10,,41.838045566,-87.628175479,Unknown,,,Semi- mature,Good,,,2154.04
905,805-2022 U,Crabapple,Malus sp.,,"8,7,6",,41.838122025,-87.628161713,Unknown,,,Semi- mature,Good,,,3209.52
